cycle,use_mercury,cohesion,structural_stability,vitality,viability,rigidity,dissent,identity_drift,light_power,shadow_power,mercury_power,bridge_tension,mercury_motion,alliance_shift,emergence,jester_pulse,judge_closure
171,False,1,0.919763,0.381091,0.6636,0.310084,0.249798,0.00211,0.472645,0.474173,0.0,0.013072,0.0,0.0,0.979926,0.0,1
172,False,1,0.922829,0.379724,0.665246,0.31008,0.249669,0.001599,0.470297,0.46582,0.0,0.011869,0.0,0.0,0.979929,0.0,1
173,False,1,0.926962,0.379534,0.668145,0.310077,0.249542,0.000535,0.475407,0.4645,0.0,0.011734,0.0,0.0,0.979931,0.0,1
174,False,1,0.925153,0.38042,0.66721,0.310074,0.249426,-0.000577,0.481559,0.463821,0.0,0.012575,0.0,0.0,0.979934,0.0,1
175,False,1,0.923646,0.3794,0.665699,0.310071,0.249304,0.001635,0.473267,0.467048,0.0,0.011685,0.0,0.0,0.979937,0.0,1
176,False,1,0.914493,0.380094,0.659388,0.310068,0.249192,0.004034,0.482801,0.466367,0.0,0.01235,0.0,0.0,0.979939,0.0,1
177,False,1,0.90708,0.379642,0.653858,0.310066,0.249079,0.006641,0.467652,0.47731,0.0,0.011973,0.0,0.0,0.979942,0.0,1
178,False,1,0.90207,0.380792,0.650714,0.310063,0.248979,0.007338,0.465903,0.48556,0.0,0.013049,0.0,0.0,0.979944,0.0,1
179,False,1,0.905844,0.379098,0.652746,0.31006,0.248867,0.006816,0.488047,0.485756,0.0,0.011543,0.0,0.0,0.979946,0.0,1
180,False,1,0.912328,0.378642,0.657231,0.310058,0.248754,0.004918,0.475706,0.466875,0.0,0.011163,0.0,0.0,0.979948,0.0,1
181,False,1,0.91335,0.377176,0.657365,0.310056,0.248632,0.005359,0.479868,0.47796,0.0,0.009867,0.0,0.0,0.979951,0.0,1
182,False,1,0.913041,0.376684,0.65694,0.310053,0.248508,0.005581,0.472924,0.465982,0.0,0.009458,0.0,0.0,0.979953,0.0,1
183,False,1,0.916922,0.376152,0.659513,0.310051,0.248383,0.004553,0.481666,0.475388,0.0,0.009013,0.0,0.0,0.979954,0.0,1
184,False,1,0.915981,0.375209,0.658447,0.310049,0.248254,0.005134,0.473271,0.476444,0.0,0.008195,0.0,0.0,0.979956,0.2,1
185,False,1,0.911225,0.374821,0.65487,0.310047,0.248124,0.006865,0.473202,0.47916,0.0,0.007882,0.0,0.0,0.979958,0.2,1
186,False,1,0.915004,0.373842,0.657182,0.310045,0.247989,0.005873,0.477545,0.479364,0.0,0.007033,0.0,0.0,0.97996,0.2,1
187,False,1,0.925576,0.373831,0.664771,0.310044,0.247859,0.002781,0.469687,0.476935,0.0,0.007063,0.0,0.0,0.979961,0.2,1
188,False,1,0.925269,0.373986,0.664615,0.310042,0.247733,0.002914,0.475291,0.483631,0.0,0.007242,0.0,0.0,0.979963,0.0,1
189,False,0.999359,0.923973,0.374278,0.663806,0.31004,0.247613,0.002851,0.48834,0.478934,0.0,0.007545,0.0,0.0,0.979964,0.0,1
190,False,1,0.924707,0.373863,0.66416,0.310039,0.247493,0.003169,0.481757,0.476649,0.0,0.007204,0.0,0.0,0.979966,0.0,1
191,False,1,0.925296,0.374502,0.664849,0.310037,0.247382,0.002779,0.473791,0.485387,0.0,0.007819,0.0,0.0,0.979967,0.0,1
192,False,1,0.930763,0.375179,0.669061,0.310036,0.24728,0.000836,0.496595,0.484153,0.0,0.008466,0.0,0.0,0.979968,0.0,1
193,False,1,0.928795,0.374012,0.667159,0.310034,0.24717,0.00204,0.484305,0.485428,0.0,0.007438,0.0,0.0,0.97997,0.0,1
194,False,1,0.924972,0.373811,0.664329,0.310033,0.247062,0.002749,0.480604,0.486978,0.0,0.007289,0.0,0.0,0.979971,0.0,1
195,False,1,0.934411,0.373138,0.670825,0.310031,0.246951,-0.000365,0.49311,0.489952,0.0,0.006711,0.0,0.0,0.979972,0.0,1
196,False,1,0.929634,0.373654,0.667611,0.31003,0.246848,-0.001724,0.499162,0.488871,0.0,0.007212,0.0,0.0,0.979973,0.0,1
197,False,1,0.927889,0.37285,0.666022,0.310029,0.24674,-0.002737,0.487723,0.485501,0.0,0.006513,0.0,0.0,0.979974,0.0,1
198,False,1,0.923581,0.372019,0.662585,0.310028,0.246628,-0.003918,0.495784,0.497148,0.0,0.005792,0.0,0.0,0.979975,0.0,1
199,False,1,0.914395,0.372648,0.656254,0.310027,0.246525,-0.006313,0.505337,0.49523,0.0,0.006396,0.0,0.0,0.979976,0.0,1
200,False,1,0.919767,0.37223,0.659936,0.310026,0.24642,-0.005146,0.500384,0.50429,0.0,0.006048,0.0,0.0,0.979977,0.0,1
201,False,1,0.924236,0.373128,0.663516,0.310025,0.246327,-0.003178,0.496902,0.484817,0.0,0.006893,0.0,0.0,0.979978,0.0,1
202,False,1,0.927804,0.374883,0.66681,0.310024,0.246252,-0.001622,0.506668,0.488211,0.0,0.008512,0.0,0.0,0.979979,0.0,1
203,False,1,0.927956,0.377223,0.667897,0.310023,0.246199,-0.000953,0.51397,0.490153,0.0,0.010655,0.0,0.0,0.97998,0.0,1
204,False,1,0.925119,0.375875,0.665294,0.310022,0.246137,-0.002031,0.498218,0.500258,0.0,0.009449,0.0,0.0,0.979981,0.0,1
205,False,1,0.919595,0.376478,0.66157,0.310021,0.246081,-0.003483,0.517809,0.504325,0.0,0.010014,0.0,0.0,0.979981,0.0,1
206,False,0.999611,0.908343,0.375274,0.652984,0.31002,0.246016,-0.006932,0.504526,0.506865,0.0,0.008939,0.0,0.0,0.979982,0.0,1
207,False,1,0.908126,0.37707,0.653562,0.310019,0.245969,-0.006484,0.514005,0.493298,0.0,0.010587,0.0,0.0,0.979983,0.2,1
208,False,1,0.912826,0.376028,0.656516,0.310018,0.245914,-0.005643,0.508374,0.504437,0.0,0.009656,0.0,0.0,0.979984,0.2,1
209,False,1,0.912006,0.379342,0.657286,0.310018,0.245889,-0.004755,0.525605,0.494377,0.0,0.012676,0.0,0.0,0.979984,0.2,1
210,False,1,0.915969,0.377578,0.659415,0.310017,0.24585,-0.004108,0.514938,0.516245,0.0,0.011084,0.0,0.0,0.979985,0.2,1
211,False,1,0.919568,0.377636,0.66203,0.310016,0.245813,-0.002949,0.519112,0.507568,0.0,0.011149,0.0,0.0,0.979985,0.0,1
212,False,1,0.929196,0.377868,0.669059,0.310016,0.245778,-2.9e-05,0.527304,0.514577,0.0,0.01137,0.0,0.0,0.979986,0.0,1
213,False,1,0.930446,0.376566,0.669414,0.310015,0.245733,0.000284,0.527077,0.524061,0.0,0.0102,0.0,0.0,0.979987,0.0,1
214,False,1,0.928564,0.375863,0.667766,0.310014,0.245683,0.000831,0.534139,0.528395,0.0,0.009576,0.0,0.0,0.979987,0.0,1
215,False,1,0.931608,0.375798,0.669928,0.310014,0.245634,0.000163,0.528911,0.519648,0.0,0.009532,0.0,0.0,0.979988,0.0,1
216,False,1,0.931296,0.375903,0.669748,0.310013,0.245587,-9.7e-05,0.532218,0.521899,0.0,0.009642,0.0,0.0,0.979988,0.0,1
217,False,1,0.928697,0.375117,0.66755,0.310013,0.245535,0.00117,0.529099,0.52445,0.0,0.008943,0.0,0.0,0.979989,0.0,1
218,False,1,0.93294,0.375364,0.670703,0.310012,0.245486,0.0001,0.533876,0.523217,0.0,0.009184,0.0,0.0,0.979989,0.0,1
219,False,1,0.928555,0.375604,0.667652,0.310012,0.245441,-0.001137,0.539881,0.529042,0.0,0.009415,0.0,0.0,0.97999,0.0,1
220,False,1,0.932837,0.374957,0.670459,0.310011,0.245391,8.6e-05,0.535475,0.530151,0.0,0.008842,0.0,0.0,0.97999,0.0,1
221,False,1,0.922422,0.375387,0.663151,0.310011,0.245346,0.003016,0.535425,0.523694,0.0,0.009247,0.0,0.0,0.97999,0.0,1
222,False,1,0.917651,0.375169,0.659632,0.31001,0.245301,0.00451,0.535075,0.527145,0.0,0.009063,0.0,0.0,0.979991,0.0,1
223,False,1,0.929439,0.375188,0.668113,0.31001,0.245257,0.001003,0.530969,0.521686,0.0,0.009093,0.0,0.0,0.979991,0.0,1
224,False,1,0.930451,0.374371,0.668498,0.31001,0.245207,-0.000727,0.534987,0.538889,0.0,0.008367,0.0,0.0,0.979991,0.0,1
225,False,1,0.925244,0.37444,0.664786,0.310009,0.245159,0.002383,0.529898,0.538814,0.0,0.008444,0.0,0.0,0.979992,0.0,1
226,False,1,0.920971,0.374936,0.661921,0.310009,0.245117,0.003665,0.547056,0.535298,0.0,0.008908,0.0,0.0,0.979992,0.0,1
227,False,1,0.927833,0.375625,0.667141,0.310009,0.245082,0.00125,0.538938,0.552395,0.0,0.009545,0.0,0.0,0.979992,0.0,1
228,False,1,0.920251,0.376352,0.66199,0.310008,0.245055,0.003058,0.55672,0.542395,0.0,0.010214,0.0,0.0,0.979993,0.0,1
229,False,1,0.926913,0.375073,0.666249,0.310008,0.245017,0.001655,0.538922,0.540916,0.0,0.009063,0.0,0.0,0.979993,0.0,1
230,False,1,0.921818,0.375862,0.662914,0.310008,0.244987,0.002878,0.543357,0.529104,0.0,0.00979,0.0,0.0,0.979993,0.2,1
231,False,1,0.913128,0.374362,0.656048,0.310007,0.244945,0.005978,0.540504,0.540641,0.0,0.008438,0.0,0.0,0.979994,0.2,1
232,False,1,0.917924,0.376025,0.660181,0.310007,0.244918,0.004056,0.5548,0.535499,0.0,0.009959,0.0,0.0,0.979994,0.2,1
233,False,1,0.911246,0.37458,0.654786,0.310007,0.244879,0.006379,0.544892,0.544233,0.0,0.008657,0.0,0.0,0.979994,0.2,1
234,False,1,0.926869,0.373365,0.665505,0.310006,0.244831,0.002257,0.546992,0.546122,0.0,0.007567,0.0,0.0,0.979994,0.0,1
235,False,1,0.92827,0.374123,0.666828,0.310006,0.244791,0.001551,0.539873,0.552452,0.0,0.008269,0.0,0.0,0.979995,0.0,1
236,False,1,0.933142,0.374774,0.670601,0.310006,0.244758,2.8e-05,0.537941,0.550512,0.0,0.008871,0.0,0.0,0.979995,0.0,1
237,False,1,0.931956,0.374039,0.66944,0.310006,0.244719,0.000523,0.547211,0.55139,0.0,0.008214,0.0,0.0,0.979995,0.0,1
238,False,1,0.921823,0.372855,0.661671,0.310005,0.244671,0.003687,0.542416,0.543051,0.0,0.007153,0.0,0.0,0.979995,0.0,1
239,False,1,0.923805,0.373207,0.663239,0.310005,0.244627,0.003259,0.548235,0.557767,0.0,0.007486,0.0,0.0,0.979995,0.0,1
240,False,1,0.91392,0.373266,0.656167,0.310005,0.244585,0.006179,0.549367,0.557329,0.0,0.007553,0.0,0.0,0.979996,0.0,1
241,False,1,0.917133,0.372412,0.658121,0.310005,0.244536,0.005715,0.538679,0.540797,0.0,0.006792,0.0,0.0,0.979996,0.0,1
242,False,1,0.917034,0.372674,0.658159,0.310005,0.244492,0.005506,0.547454,0.556045,0.0,0.007044,0.0,0.0,0.979996,0.0,1
243,False,1,0.9176,0.375547,0.659751,0.310004,0.244474,0.004203,0.525372,0.551112,0.0,0.009661,0.0,0.0,0.979996,0.0,1
244,False,1,0.92159,0.375156,0.662458,0.310004,0.244453,0.003372,0.541762,0.54893,0.0,0.009312,0.0,0.0,0.979996,0.0,1
245,False,1,0.916948,0.375848,0.659406,0.310004,0.244438,0.004239,0.539233,0.553071,0.0,0.009946,0.0,0.0,0.979996,0.0,1
246,False,1,0.924152,0.375885,0.664602,0.310004,0.244425,0.002244,0.53072,0.540932,0.0,0.009983,0.0,0.0,0.979997,0.0,1
247,False,1,0.922881,0.378403,0.664734,0.310004,0.244434,-0.001368,0.529297,0.555614,0.0,0.01227,0.0,0.0,0.979997,0.0,1
248,False,1,0.921279,0.381658,0.66493,0.310004,0.244471,0.000899,0.530934,0.564256,0.0,0.015217,0.0,0.0,0.979997,0.0,1
249,False,1,0.915155,0.383991,0.661471,0.310003,0.244528,-0.001882,0.515736,0.545977,0.0,0.01732,0.0,0.0,0.979997,0.0,1
250,False,1,0.913783,0.385576,0.66113,0.310003,0.244598,-0.001559,0.534505,0.561962,0.0,0.018739,0.0,0.0,0.979997,0.0,1
251,False,1,0.914287,0.387633,0.662342,0.310003,0.244684,-0.000477,0.518289,0.550199,0.0,0.020583,0.0,0.0,0.979997,0.0,1
252,False,1,0.908177,0.387498,0.65786,0.310003,0.244766,-0.002374,0.521717,0.54124,0.0,0.020435,0.0,0.0,0.979997,0.0,1
253,False,1,0.913454,0.386476,0.661263,0.310003,0.244836,-0.001357,0.529537,0.543178,0.0,0.019484,0.0,0.0,0.979997,0.2,1
254,False,1,0.905701,0.385858,0.655398,0.310003,0.2449,-0.00376,0.515914,0.531247,0.0,0.018903,0.0,0.0,0.979997,0.2,1
255,False,1,0.910151,0.387596,0.65933,0.310003,0.244977,-0.001771,0.513662,0.543681,0.0,0.020459,0.0,0.0,0.979998,0.2,1
256,False,1,0.914299,0.38889,0.662868,0.310003,0.245063,0.000147,0.518051,0.546721,0.0,0.021609,0.0,0.0,0.979998,0.2,1
257,False,1,0.90983,0.391687,0.660772,0.310003,0.245172,-0.000598,0.509996,0.549522,0.0,0.024117,0.0,0.0,0.979998,0.0,1
258,False,1,0.902888,0.393936,0.656644,0.310002,0.245297,-0.001737,0.503047,0.541491,0.0,0.026123,0.0,0.0,0.979998,0.0,1
259,False,1,0.901874,0.396112,0.65679,0.310002,0.245438,-0.001372,0.496833,0.536777,0.0,0.028058,0.0,0.0,0.979998,0.0,1
260,False,1,0.901032,0.393927,0.655291,0.310002,0.245556,-0.002225,0.51515,0.528759,0.0,0.026035,0.0,0.0,0.979998,0.0,1
